id,image,mask,role,source
51,/N/u/hungill/Quartz/datasets/fundus/rbv/images/51.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/51.png,train,rbv
52,/N/u/hungill/Quartz/datasets/fundus/rbv/images/52.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/52.png,train,rbv
53,/N/u/hungill/Quartz/datasets/fundus/rbv/images/53.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/53.png,train,rbv
54,/N/u/hungill/Quartz/datasets/fundus/rbv/images/54.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/54.png,train,rbv
55,/N/u/hungill/Quartz/datasets/fundus/rbv/images/55.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/55.png,train,rbv
56,/N/u/hungill/Quartz/datasets/fundus/rbv/images/56.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/56.png,train,rbv
57,/N/u/hungill/Quartz/datasets/fundus/rbv/images/57.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/57.png,train,rbv
58,/N/u/hungill/Quartz/datasets/fundus/rbv/images/58.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/58.png,train,rbv
59,/N/u/hungill/Quartz/datasets/fundus/rbv/images/59.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/59.png,train,rbv
6,/N/u/hungill/Quartz/datasets/fundus/rbv/images/6.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/6.png,train,rbv
60,/N/u/hungill/Quartz/datasets/fundus/rbv/images/60.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/60.png,train,rbv
61,/N/u/hungill/Quartz/datasets/fundus/rbv/images/61.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/61.png,train,rbv
62,/N/u/hungill/Quartz/datasets/fundus/rbv/images/62.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/62.png,train,rbv
63,/N/u/hungill/Quartz/datasets/fundus/rbv/images/63.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/63.png,train,rbv
64,/N/u/hungill/Quartz/datasets/fundus/rbv/images/64.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/64.png,train,rbv
65,/N/u/hungill/Quartz/datasets/fundus/rbv/images/65.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/65.png,train,rbv
66,/N/u/hungill/Quartz/datasets/fundus/rbv/images/66.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/66.png,train,rbv
67,/N/u/hungill/Quartz/datasets/fundus/rbv/images/67.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/67.png,train,rbv
68,/N/u/hungill/Quartz/datasets/fundus/rbv/images/68.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/68.png,train,rbv
69,/N/u/hungill/Quartz/datasets/fundus/rbv/images/69.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/69.png,train,rbv
7,/N/u/hungill/Quartz/datasets/fundus/rbv/images/7.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/7.png,train,rbv
70,/N/u/hungill/Quartz/datasets/fundus/rbv/images/70.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/70.png,train,rbv
71,/N/u/hungill/Quartz/datasets/fundus/rbv/images/71.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/71.png,train,rbv
72,/N/u/hungill/Quartz/datasets/fundus/rbv/images/72.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/72.png,train,rbv
73,/N/u/hungill/Quartz/datasets/fundus/rbv/images/73.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/73.png,train,rbv
74,/N/u/hungill/Quartz/datasets/fundus/rbv/images/74.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/74.png,train,rbv
75,/N/u/hungill/Quartz/datasets/fundus/rbv/images/75.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/75.png,train,rbv
76,/N/u/hungill/Quartz/datasets/fundus/rbv/images/76.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/76.png,train,rbv
77,/N/u/hungill/Quartz/datasets/fundus/rbv/images/77.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/77.png,train,rbv
78,/N/u/hungill/Quartz/datasets/fundus/rbv/images/78.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/78.png,train,rbv
79,/N/u/hungill/Quartz/datasets/fundus/rbv/images/79.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/79.png,train,rbv
8,/N/u/hungill/Quartz/datasets/fundus/rbv/images/8.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/8.png,train,rbv
9,/N/u/hungill/Quartz/datasets/fundus/rbv/images/9.png,/N/u/hungill/Quartz/datasets/fundus/rbv/masks/9.png,train,rbv
IDRiD_01,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_01.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_01.png,train,reta
IDRiD_02,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_02.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_02.png,train,reta
IDRiD_03,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_03.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_03.png,train,reta
IDRiD_04,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_04.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_04.png,train,reta
IDRiD_05,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_05.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_05.png,train,reta
IDRiD_06,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_06.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_06.png,train,reta
IDRiD_07,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_07.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_07.png,train,reta
IDRiD_08,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_08.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_08.png,train,reta
IDRiD_09,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_09.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_09.png,train,reta
IDRiD_10,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_10.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_10.png,train,reta
IDRiD_11,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_11.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_11.png,train,reta
IDRiD_12,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_12.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_12.png,train,reta
IDRiD_13,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_13.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_13.png,train,reta
IDRiD_14,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_14.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_14.png,train,reta
IDRiD_15,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_15.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_15.png,train,reta
IDRiD_16,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_16.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_16.png,train,reta
IDRiD_17,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_17.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_17.png,train,reta
IDRiD_18,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_18.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_18.png,train,reta
IDRiD_19,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_19.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_19.png,train,reta
IDRiD_20,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_20.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_20.png,train,reta
IDRiD_21,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_21.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_21.png,train,reta
IDRiD_22,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_22.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_22.png,train,reta
IDRiD_23,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_23.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_23.png,train,reta
IDRiD_24,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_24.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_24.png,train,reta
IDRiD_25,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_25.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_25.png,train,reta
IDRiD_26,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_26.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_26.png,train,reta
IDRiD_27,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_27.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_27.png,train,reta
IDRiD_28,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_28.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_28.png,train,reta
IDRiD_29,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_29.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_29.png,train,reta
IDRiD_30,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_30.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_30.png,train,reta
IDRiD_31,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_31.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_31.png,train,reta
IDRiD_32,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_32.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_32.png,train,reta
IDRiD_33,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_33.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_33.png,train,reta
IDRiD_34,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_34.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_34.png,train,reta
IDRiD_35,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_35.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_35.png,train,reta
IDRiD_36,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_36.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_36.png,train,reta
IDRiD_37,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_37.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_37.png,train,reta
IDRiD_38,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_38.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_38.png,train,reta
IDRiD_39,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_39.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_39.png,train,reta
IDRiD_40,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_40.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_40.png,train,reta
IDRiD_41,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_41.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_41.png,train,reta
IDRiD_42,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_42.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_42.png,train,reta
IDRiD_43,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_43.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_43.png,train,reta
IDRiD_44,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_44.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_44.png,train,reta
IDRiD_45,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_45.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_45.png,train,reta
IDRiD_46,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_46.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_46.png,train,reta
IDRiD_47,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_47.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_47.png,train,reta
IDRiD_48,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_48.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_48.png,train,reta
IDRiD_49,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_49.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_49.png,train,reta
IDRiD_50,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_50.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_50.png,train,reta
IDRiD_51,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_51.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_51.png,train,reta
IDRiD_52,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_52.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_52.png,train,reta
IDRiD_53,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_53.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_53.png,train,reta
IDRiD_54,/N/u/hungill/Quartz/datasets/fundus/reta/images/IDRiD_54.jpg,/N/u/hungill/Quartz/datasets/fundus/reta/masks/IDRiD_54.png,train,reta
PK Positive control 50,/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PK Positive control 50.jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PK Positive control 50.png,benchmark,in-ovo-cam
PK01100(2),/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PK01100(2).jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PK01100(2).png,benchmark,in-ovo-cam
PK0350,/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PK0350.jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PK0350.png,benchmark,in-ovo-cam
PK0350(2),/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PK0350(2).jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PK0350(2).png,benchmark,in-ovo-cam
PK05100,/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PK05100.jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PK05100.png,benchmark,in-ovo-cam
PK100HR,/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PK100HR.jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PK100HR.png,benchmark,in-ovo-cam
PK100HR2,/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PK100HR2.jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PK100HR2.png,benchmark,in-ovo-cam
PK100HR3,/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PK100HR3.jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PK100HR3.png,benchmark,in-ovo-cam
PK50HR(1),/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PK50HR(1).jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PK50HR(1).png,benchmark,in-ovo-cam
PKC100,/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PKC100.jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PKC100.png,benchmark,in-ovo-cam
PKCR50,/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PKCR50.jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PKCR50.png,benchmark,in-ovo-cam
PKEA100,/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PKEA100.jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PKEA100.png,benchmark,in-ovo-cam
PKEAR100(2),/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PKEAR100(2).jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PKEAR100(2).png,benchmark,in-ovo-cam
PKEAR100(3),/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PKEAR100(3).jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PKEAR100(3).png,benchmark,in-ovo-cam
PKEAR50,/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PKEAR50.jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PKEAR50.png,benchmark,in-ovo-cam
PKEAR50(2),/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PKEAR50(2).jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PKEAR50(2).png,benchmark,in-ovo-cam
PKEAR50(3),/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PKEAR50(3).jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PKEAR50(3).png,benchmark,in-ovo-cam
PKH100,/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PKH100.jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PKH100.png,benchmark,in-ovo-cam
PKMR100(2),/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PKMR100(2).jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PKMR100(2).png,benchmark,in-ovo-cam
PKMR50(1),/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PKMR50(1).jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PKMR50(1).png,benchmark,in-ovo-cam
PKMR50(2),/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PKMR50(2).jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PKMR50(2).png,benchmark,in-ovo-cam
PKPositive control 100,/N/u/hungill/Quartz/datasets/cam/in_ovo/images/PKPositive control 100.jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/PKPositive control 100.png,benchmark,in-ovo-cam
cam control,/N/u/hungill/Quartz/datasets/cam/in_ovo/images/cam control.jpg,/N/u/hungill/Quartz/datasets/cam/in_ovo/masks/cam control.png,benchmark,in-ovo-cam
410a488a-a86c-4d35-9b68-25892412c596,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/410a488a-a86c-4d35-9b68-25892412c596.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/410a488a-a86c-4d35-9b68-25892412c596.png,benchmark,ex-ovo-cam
e10_sutent_d11_1,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e10_sutent_d11_1.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e10_sutent_d11_1.png,benchmark,ex-ovo-cam
e10_sutent_d11_2,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e10_sutent_d11_2.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e10_sutent_d11_2.png,benchmark,ex-ovo-cam
e12_sutent_d11_1,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e12_sutent_d11_1.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e12_sutent_d11_1.png,benchmark,ex-ovo-cam
e12_sutent_d11_2,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e12_sutent_d11_2.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e12_sutent_d11_2.png,benchmark,ex-ovo-cam
e12_sutent_d11_3,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e12_sutent_d11_3.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e12_sutent_d11_3.png,benchmark,ex-ovo-cam
e13_VEGF_d11_1,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e13_VEGF_d11_1.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e13_VEGF_d11_1.png,benchmark,ex-ovo-cam
e18_E2_d11_1,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e18_E2_d11_1.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e18_E2_d11_1.png,benchmark,ex-ovo-cam
e23_cortisone_d11_1,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e23_cortisone_d11_1.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e23_cortisone_d11_1.png,benchmark,ex-ovo-cam
e24_E2_d11_1,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e24_E2_d11_1.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e24_E2_d11_1.png,benchmark,ex-ovo-cam
e25_PBS_d11_1,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e25_PBS_d11_1.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e25_PBS_d11_1.png,benchmark,ex-ovo-cam
e27_PBS_d11_1,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e27_PBS_d11_1.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e27_PBS_d11_1.png,benchmark,ex-ovo-cam
e29_PBS_d11_1,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e29_PBS_d11_1.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e29_PBS_d11_1.png,benchmark,ex-ovo-cam
e31_E2_d11_1,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e31_E2_d11_1.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e31_E2_d11_1.png,benchmark,ex-ovo-cam
e3_VEGF_d11_1,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e3_VEGF_d11_1.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e3_VEGF_d11_1.png,benchmark,ex-ovo-cam
e3_sutent_d11_2,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e3_sutent_d11_2.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e3_sutent_d11_2.png,benchmark,ex-ovo-cam
e5_VEGF_d11_1,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e5_VEGF_d11_1.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e5_VEGF_d11_1.png,benchmark,ex-ovo-cam
e5_VEGF_d11_2,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e5_VEGF_d11_2.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e5_VEGF_d11_2.png,benchmark,ex-ovo-cam
e7_VEGF_d11_1,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e7_VEGF_d11_1.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e7_VEGF_d11_1.png,benchmark,ex-ovo-cam
e7_VEGF_d11_2,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e7_VEGF_d11_2.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e7_VEGF_d11_2.png,benchmark,ex-ovo-cam
e7_VEGF_d11_3,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e7_VEGF_d11_3.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e7_VEGF_d11_3.png,benchmark,ex-ovo-cam
e8_sutent_d11_1,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e8_sutent_d11_1.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e8_sutent_d11_1.png,benchmark,ex-ovo-cam
e8_sutent_d11_2,/N/u/hungill/Quartz/datasets/cam/ex_ovo/images/e8_sutent_d11_2.jpg,/N/u/hungill/Quartz/datasets/cam/ex_ovo/masks/e8_sutent_d11_2.png,benchmark,ex-ovo-cam
